sim,time,trap.id,nmales,ntrees,type,lure
3254,68,69,33,10,grid,20
3255,59,37,10,11,grid,20
3256,76,62,160,30,grid,20
3257,71,25,89,17,grid,20
3258,79,37,226,31,grid,20
3259,74,72,45,39,grid,20
3260,72,38,100,18,grid,20
3261,84,89,250,18,grid,20
3262,77,52,172,33,grid,20
3263,69,69,46,9,grid,20
3264,61,75,9,8,grid,20
3265,67,69,28,9,grid,20
3266,55,47,20,8,grid,20
3267,58,49,14,10,grid,20
3268,81,68,259,12,grid,20
3269,73,39,121,14,grid,20
3270,53,80,16,9,grid,20
3271,85,11,239,41,grid,20
3272,64,50,14,5,grid,20
3273,82,69,253,12,grid,20
3274,78,17,176,55,grid,20
