sim,time,trap.id,nmales,ntrees,type,lure
876,63,59,13,6,grid,50
877,65,70,7,10,grid,50
878,52,70,18,4,grid,50
879,60,67,10,6,grid,50
880,58,39,16,8,grid,50
881,40,69,2,2,grid,50
882,57,38,17,11,grid,50
883,45,79,7,3,grid,50
884,63,59,15,3,grid,50
885,69,37,43,7,grid,50
886,44,72,8,6,grid,50
887,44,69,10,5,grid,50
888,69,69,50,14,grid,50
889,50,28,14,11,grid,50
890,75,36,150,12,grid,50
891,58,67,12,7,grid,50
892,56,49,16,4,grid,50
893,68,69,34,13,grid,50
894,49,39,5,5,grid,50
895,68,45,26,19,grid,50
896,61,69,11,5,grid,50
897,54,72,12,9,grid,50
898,69,29,60,12,grid,50
899,49,35,6,5,grid,50
900,69,39,62,16,grid,50
901,56,62,14,8,grid,50
902,70,28,61,25,grid,50
903,55,80,13,6,grid,50
904,69,62,46,14,grid,50
905,47,36,5,4,grid,50
906,60,69,14,5,grid,50
907,55,80,11,6,grid,50
908,45,28,8,4,grid,50
909,70,38,63,14,grid,50
910,53,91,8,7,grid,50
911,47,59,3,4,grid,50
912,51,52,15,9,grid,50
913,51,28,18,10,grid,50
914,57,76,11,9,grid,50
915,69,58,37,11,grid,50
916,69,36,61,14,grid,50
917,68,62,31,15,grid,50
918,48,28,2,5,grid,50
919,51,70,7,8,grid,50
920,46,79,10,4,grid,50
921,49,43,9,4,grid,50
922,55,70,16,6,grid,50
